  flscon:  version 11.2.0.16 win64 2016  
 FLOW-3D   21:31:35  02/01/2018 akhp     
   hydr3d   version  11.2.0.16 win64                         
 This version is based on Sea Domain version.                                    
    5
   hydr3d   version  11.2.0.16 win64     11/21/2016
   2.4676876E+00   9.5360622E+00   6.5000000E+00   6.4340656E+04
   3.2530625E+00   9.5360622E+00   6.5000000E+00   6.3997328E+04
   4.0384378E+00   9.5360622E+00   6.5000000E+00   6.3699312E+04
   4.8238125E+00   9.5360622E+00   6.5000000E+00   6.3446738E+04
   5.6091871E+00   9.5360622E+00   6.5000000E+00   6.3237883E+04
   6.3945627E+00   9.5360622E+00   6.5000000E+00   6.3070637E+04
   7.1799374E+00   9.5360622E+00   6.5000000E+00   6.2942707E+04
   7.9653125E+00   9.5360622E+00   6.5000000E+00   6.2852188E+04
   8.7506876E+00   9.5360622E+00   6.5000000E+00   6.2797344E+04
   9.5360622E+00   9.5360622E+00   6.5000000E+00   6.2776664E+04
   1.0338911E+01   9.5360622E+00   6.5000000E+00   6.2789301E+04
  -1.0338911E+01   1.0403093E+01   6.5000000E+00   7.1212211E+04
  -9.5360622E+00   1.0403093E+01   6.5000000E+00   7.0887469E+04
  -8.7506876E+00   1.0403093E+01   6.5000000E+00   7.0537109E+04
  -7.9653125E+00   1.0403093E+01   6.5000000E+00   7.0158102E+04
  -7.1799374E+00   1.0403093E+01   6.5000000E+00   6.9754531E+04
  -6.3945627E+00   1.0403093E+01   6.5000000E+00   6.9329727E+04
  -5.6091871E+00   1.0403093E+01   6.5000000E+00   6.8887086E+04
  -4.8238125E+00   1.0403093E+01   6.5000000E+00   6.8429625E+04
  -4.0384378E+00   1.0403093E+01   6.5000000E+00   6.7960680E+04
  -3.2530625E+00   1.0403093E+01   6.5000000E+00   6.7483727E+04
  -2.4676876E+00   1.0403093E+01   6.5000000E+00   6.7002961E+04
  -1.6748750E+00   1.0403093E+01   6.5000000E+00   6.6518305E+04
  -8.5231251E-01   1.0403093E+01   6.5000000E+00   6.6023367E+04
   0.0000000E+00   1.0403093E+01   6.5000000E+00   6.5527109E+04
   8.5231251E-01   1.0403093E+01   6.5000000E+00   6.5056594E+04
   1.6748750E+00   1.0403093E+01   6.5000000E+00   6.4636211E+04
   2.4676876E+00   1.0403093E+01   6.5000000E+00   6.4268250E+04
   3.2530625E+00   1.0403093E+01   6.5000000E+00   6.3943930E+04
   4.0384378E+00   1.0403093E+01   6.5000000E+00   6.3662031E+04
   4.8238125E+00   1.0403093E+01   6.5000000E+00   6.3422879E+04
   5.6091871E+00   1.0403093E+01   6.5000000E+00   6.3225480E+04
   6.3945627E+00   1.0403093E+01   6.5000000E+00   6.3068250E+04
   7.1799374E+00   1.0403093E+01   6.5000000E+00   6.2949363E+04
   7.9653125E+00   1.0403093E+01   6.5000000E+00   6.2867062E+04
   8.7506876E+00   1.0403093E+01   6.5000000E+00   6.2819922E+04
   9.5360622E+00   1.0403093E+01   6.5000000E+00   6.2806566E+04
   1.0338911E+01   1.0403093E+01   6.5000000E+00   6.2826383E+04
  -1.0338911E+01  -1.0403093E+01   7.5000000E+00   6.1665312E+04
  -9.5360622E+00  -1.0403093E+01   7.5000000E+00   6.1308492E+04
  -8.7506876E+00  -1.0403093E+01   7.5000000E+00   6.0925152E+04
  -7.9653125E+00  -1.0403093E+01   7.5000000E+00   6.0511547E+04
  -7.1799374E+00  -1.0403093E+01   7.5000000E+00   6.0071949E+04
  -6.3945627E+00  -1.0403093E+01   7.5000000E+00   5.9610559E+04
  -5.6091871E+00  -1.0403093E+01   7.5000000E+00   5.9131230E+04
  -4.8238125E+00  -1.0403093E+01   7.5000000E+00   5.8637727E+04
  -4.0384378E+00  -1.0403093E+01   7.5000000E+00   5.8133363E+04
  -3.2530625E+00  -1.0403093E+01   7.5000000E+00   5.7621699E+04
  -2.4676876E+00  -1.0403093E+01   7.5000000E+00   5.7106375E+04
  -1.6748750E+00  -1.0403093E+01   7.5000000E+00   5.6587188E+04
  -8.5231251E-01  -1.0403093E+01   7.5000000E+00   5.6056262E+04
   0.0000000E+00  -1.0403093E+01   7.5000000E+00   5.5523906E+04
   8.5231251E-01  -1.0403093E+01   7.5000000E+00   5.5020996E+04
   1.6748750E+00  -1.0403093E+01   7.5000000E+00   5.4572352E+04
   2.4676876E+00  -1.0403093E+01   7.5000000E+00   5.4180711E+04
   3.2530625E+00  -1.0403093E+01   7.5000000E+00   5.3836762E+04
   4.0384378E+00  -1.0403093E+01   7.5000000E+00   5.3539008E+04
   4.8238125E+00  -1.0403093E+01   7.5000000E+00   5.3287559E+04
   5.6091871E+00  -1.0403093E+01   7.5000000E+00   5.3081301E+04
   6.3945627E+00  -1.0403093E+01   7.5000000E+00   5.2918047E+04
   7.1799374E+00  -1.0403093E+01   7.5000000E+00   5.2795555E+04
   7.9653125E+00  -1.0403093E+01   7.5000000E+00   5.2711230E+04
   8.7506876E+00  -1.0403093E+01   7.5000000E+00   5.2663047E+04
   9.5360622E+00  -1.0403093E+01   7.5000000E+00   5.2649375E+04
   1.0338911E+01  -1.0403093E+01   7.5000000E+00   5.2669625E+04
  -1.0338911E+01  -9.5360622E+00   7.5000000E+00   6.1797414E+04
  -9.5360622E+00  -9.5360622E+00   7.5000000E+00   6.1463051E+04
  -8.7506876E+00  -9.5360622E+00   7.5000000E+00   6.1101078E+04
  -7.9653125E+00  -9.5360622E+00   7.5000000E+00   6.0707820E+04
  -7.1799374E+00  -9.5360622E+00   7.5000000E+00   6.0286781E+04
  -6.3945627E+00  -9.5360622E+00   7.5000000E+00   5.9841215E+04
  -5.6091871E+00  -9.5360622E+00   7.5000000E+00   5.9373867E+04
  -4.8238125E+00  -9.5360622E+00   7.5000000E+00   5.8887332E+04
  -4.0384378E+00  -9.5360622E+00   7.5000000E+00   5.8384012E+04
  -3.2530625E+00  -9.5360622E+00   7.5000000E+00   5.7866625E+04
  -2.4676876E+00  -9.5360622E+00   7.5000000E+00   5.7338734E+04
  -1.6748750E+00  -9.5360622E+00   7.5000000E+00   5.6800312E+04
  -8.5231251E-01  -9.5360622E+00   7.5000000E+00   5.6243676E+04
   0.0000000E+00  -9.5360622E+00   7.5000000E+00   5.5680840E+04
   8.5231251E-01  -9.5360622E+00   7.5000000E+00   5.5145812E+04
   1.6748750E+00  -9.5360622E+00   7.5000000E+00   5.4668402E+04
   2.4676876E+00  -9.5360622E+00   7.5000000E+00   5.4252359E+04
   3.2530625E+00  -9.5360622E+00   7.5000000E+00   5.3887793E+04
   4.0384378E+00  -9.5360622E+00   7.5000000E+00   5.3572648E+04
   4.8238125E+00  -9.5360622E+00   7.5000000E+00   5.3306766E+04
   5.6091871E+00  -9.5360622E+00   7.5000000E+00   5.3088254E+04
   6.3945627E+00  -9.5360622E+00   7.5000000E+00   5.2913957E+04
   7.1799374E+00  -9.5360622E+00   7.5000000E+00   5.2780762E+04
   7.9653125E+00  -9.5360622E+00   7.5000000E+00   5.2685895E+04
   8.7506876E+00  -9.5360622E+00   7.5000000E+00   5.2627309E+04
   9.5360622E+00  -9.5360622E+00   7.5000000E+00   5.2603371E+04
   1.0338911E+01  -9.5360622E+00   7.5000000E+00   5.2614023E+04
  -1.0338911E+01  -8.7506876E+00   7.5000000E+00   6.1922492E+04
  -9.5360622E+00  -8.7506876E+00   7.5000000E+00   6.1609207E+04
  -8.7506876E+00  -8.7506876E+00   7.5000000E+00   6.1267504E+04
  -7.9653125E+00  -8.7506876E+00   7.5000000E+00   6.0893793E+04
  -7.1799374E+00  -8.7506876E+00   7.5000000E+00   6.0490711E+04
  -6.3945627E+00  -8.7506876E+00   7.5000000E+00   6.0060449E+04
  -5.6091871E+00  -8.7506876E+00   7.5000000E+00   5.9604672E+04
  -4.8238125E+00  -8.7506876E+00   7.5000000E+00   5.9124574E+04
  -4.0384378E+00  -8.7506876E+00   7.5000000E+00   5.8621453E+04
  -3.2530625E+00  -8.7506876E+00   7.5000000E+00   5.8097156E+04
  -2.4676876E+00  -8.7506876E+00   7.5000000E+00   5.7554527E+04
  -1.6748750E+00  -8.7506876E+00   7.5000000E+00   5.6993969E+04
  -8.5231251E-01  -8.7506876E+00   7.5000000E+00   5.6408387E+04
   0.0000000E+00  -8.7506876E+00   7.5000000E+00   5.5812129E+04
   8.5231251E-01  -8.7506876E+00   7.5000000E+00   5.5243621E+04
   1.6748750E+00  -8.7506876E+00   7.5000000E+00   5.4736582E+04
   2.4676876E+00  -8.7506876E+00   7.5000000E+00   5.4295652E+04
   3.2530625E+00  -8.7506876E+00   7.5000000E+00   5.3910391E+04
   4.0384378E+00  -8.7506876E+00   7.5000000E+00   5.3578492E+04
   4.8238125E+00  -8.7506876E+00   7.5000000E+00   5.3299293E+04
   5.6091871E+00  -8.7506876E+00   7.5000000E+00   5.3069918E+04
   6.3945627E+00  -8.7506876E+00   7.5000000E+00   5.2886305E+04
   7.1799374E+00  -8.7506876E+00   7.5000000E+00   5.2744652E+04
   7.9653125E+00  -8.7506876E+00   7.5000000E+00   5.2641730E+04
   8.7506876E+00  -8.7506876E+00   7.5000000E+00   5.2575750E+04
   9.5360622E+00  -8.7506876E+00   7.5000000E+00   5.2544617E+04
   1.0338911E+01  -8.7506876E+00   7.5000000E+00   5.2548434E+04
  -1.0338911E+01  -7.9653125E+00   7.5000000E+00   6.2052992E+04
  -9.5360622E+00  -7.9653125E+00   7.5000000E+00   6.1761793E+04
  -8.7506876E+00  -7.9653125E+00   7.5000000E+00   6.1441801E+04
  -7.9653125E+00  -7.9653125E+00   7.5000000E+00   6.1089254E+04
  -7.1799374E+00  -7.9653125E+00   7.5000000E+00   6.0706012E+04
  -6.3945627E+00  -7.9653125E+00   7.5000000E+00   6.0293070E+04
  -5.6091871E+00  -7.9653125E+00   7.5000000E+00   5.9850793E+04
  -4.8238125E+00  -7.9653125E+00   7.5000000E+00   5.9378488E+04
  -4.0384378E+00  -7.9653125E+00   7.5000000E+00   5.8875195E+04
  -3.2530625E+00  -7.9653125E+00   7.5000000E+00   5.8341238E+04
  -2.4676876E+00  -7.9653125E+00   7.5000000E+00   5.7779285E+04
  -1.6748750E+00  -7.9653125E+00   7.5000000E+00   5.7190469E+04
  -8.5231251E-01  -7.9653125E+00   7.5000000E+00   5.6568852E+04
   0.0000000E+00  -7.9653125E+00   7.5000000E+00   5.5931965E+04
   8.5231251E-01  -7.9653125E+00   7.5000000E+00   5.5323980E+04
   1.6748750E+00  -7.9653125E+00   7.5000000E+00   5.4782820E+04
   2.4676876E+00  -7.9653125E+00   7.5000000E+00   5.4313715E+04
   3.2530625E+00  -7.9653125E+00   7.5000000E+00   5.3905203E+04
   4.0384378E+00  -7.9653125E+00   7.5000000E+00   5.3555020E+04
   4.8238125E+00  -7.9653125E+00   7.5000000E+00   5.3262367E+04
   5.6091871E+00  -7.9653125E+00   7.5000000E+00   5.3023172E+04
   6.3945627E+00  -7.9653125E+00   7.5000000E+00   5.2831930E+04
   7.1799374E+00  -7.9653125E+00   7.5000000E+00   5.2684273E+04
   7.9653125E+00  -7.9653125E+00   7.5000000E+00   5.2575977E+04
   8.7506876E+00  -7.9653125E+00   7.5000000E+00   5.2504883E+04
   9.5360622E+00  -7.9653125E+00   7.5000000E+00   5.2469742E+04
   1.0338911E+01  -7.9653125E+00   7.5000000E+00   5.2470098E+04
  -1.0338911E+01  -7.1799374E+00   7.5000000E+00   6.2188746E+04
  -9.5360622E+00  -7.1799374E+00   7.5000000E+00   6.1921172E+04
  -8.7506876E+00  -7.1799374E+00   7.5000000E+00   6.1624801E+04
  -7.9653125E+00  -7.1799374E+00   7.5000000E+00   6.1295867E+04
  -7.1799374E+00  -7.1799374E+00   7.5000000E+00   6.0935766E+04
  -6.3945627E+00  -7.1799374E+00   7.5000000E+00   6.0543797E+04
  -5.6091871E+00  -7.1799374E+00   7.5000000E+00   6.0117797E+04
  -4.8238125E+00  -7.1799374E+00   7.5000000E+00   5.9654547E+04
  -4.0384378E+00  -7.1799374E+00   7.5000000E+00   5.9150492E+04
  -3.2530625E+00  -7.1799374E+00   7.5000000E+00   5.8603809E+04
  -2.4676876E+00  -7.1799374E+00   7.5000000E+00   5.8016750E+04
  -1.6748750E+00  -7.1799374E+00   7.5000000E+00   5.7391652E+04
  -8.5231251E-01  -7.1799374E+00   7.5000000E+00   5.6724410E+04
   0.0000000E+00  -7.1799374E+00   7.5000000E+00   5.6036941E+04
   8.5231251E-01  -7.1799374E+00   7.5000000E+00   5.5381047E+04
   1.6748750E+00  -7.1799374E+00   7.5000000E+00   5.4800074E+04
   2.4676876E+00  -7.1799374E+00   7.5000000E+00   5.4298363E+04
   3.2530625E+00  -7.1799374E+00   7.5000000E+00   5.3863102E+04
   4.0384378E+00  -7.1799374E+00   7.5000000E+00   5.3493414E+04
   4.8238125E+00  -7.1799374E+00   7.5000000E+00   5.3188805E+04
   5.6091871E+00  -7.1799374E+00   7.5000000E+00   5.2943039E+04
   6.3945627E+00  -7.1799374E+00   7.5000000E+00   5.2747883E+04
   7.1799374E+00  -7.1799374E+00   7.5000000E+00   5.2597926E+04
   7.9653125E+00  -7.1799374E+00   7.5000000E+00   5.2488473E+04
   8.7506876E+00  -7.1799374E+00   7.5000000E+00   5.2416680E+04
   9.5360622E+00  -7.1799374E+00   7.5000000E+00   5.2381199E+04
   1.0338911E+01  -7.1799374E+00   7.5000000E+00   5.2381621E+04
  -1.0338911E+01  -6.3945627E+00   7.5000000E+00   6.2329320E+04
  -9.5360622E+00  -6.3945627E+00   7.5000000E+00   6.2087199E+04
  -8.7506876E+00  -6.3945627E+00   7.5000000E+00   6.1817078E+04
  -7.9653125E+00  -6.3945627E+00   7.5000000E+00   6.1515715E+04
  -7.1799374E+00  -6.3945627E+00   7.5000000E+00   6.1182523E+04
  -6.3945627E+00  -6.3945627E+00   7.5000000E+00   6.0815344E+04
  -5.6091871E+00  -6.3945627E+00   7.5000000E+00   6.0409449E+04
  -4.8238125E+00  -6.3945627E+00   7.5000000E+00   5.9958066E+04
  -4.0384378E+00  -6.3945627E+00   7.5000000E+00   5.9453953E+04
  -3.2530625E+00  -6.3945627E+00   7.5000000E+00   5.8891824E+04
  -2.4676876E+00  -6.3945627E+00   7.5000000E+00   5.8273332E+04
  -1.6748750E+00  -6.3945627E+00   7.5000000E+00   5.7601074E+04
  -8.5231251E-01  -6.3945627E+00   7.5000000E+00   5.6873430E+04
   0.0000000E+00  -6.3945627E+00   7.5000000E+00   5.6120410E+04
   8.5231251E-01  -6.3945627E+00   7.5000000E+00   5.5404621E+04
   1.6748750E+00  -6.3945627E+00   7.5000000E+00   5.4775789E+04
   2.4676876E+00  -6.3945627E+00   7.5000000E+00   5.4235523E+04
   3.2530625E+00  -6.3945627E+00   7.5000000E+00   5.3769551E+04
   4.0384378E+00  -6.3945627E+00   7.5000000E+00   5.3381988E+04
   4.8238125E+00  -6.3945627E+00   7.5000000E+00   5.3071195E+04
   5.6091871E+00  -6.3945627E+00   7.5000000E+00   5.2825551E+04
   6.3945627E+00  -6.3945627E+00   7.5000000E+00   5.2633840E+04
   7.1799374E+00  -6.3945627E+00   7.5000000E+00   5.2488621E+04
   7.9653125E+00  -6.3945627E+00   7.5000000E+00   5.2383859E+04
   8.7506876E+00  -6.3945627E+00   7.5000000E+00   5.2315875E+04
   9.5360622E+00  -6.3945627E+00   7.5000000E+00   5.2283531E+04
   1.0338911E+01  -6.3945627E+00   7.5000000E+00   5.2287023E+04
  -1.0338911E+01  -5.6091871E+00   7.5000000E+00   6.2473074E+04
  -9.5360622E+00  -5.6091871E+00   7.5000000E+00   6.2258711E+04
  -8.7506876E+00  -5.6091871E+00   7.5000000E+00   6.2017902E+04
  -7.9653125E+00  -5.6091871E+00   7.5000000E+00   6.1747305E+04
  -7.1799374E+00  -5.6091871E+00   7.5000000E+00   6.1445684E+04
  -6.3945627E+00  -5.6091871E+00   7.5000000E+00   6.1108781E+04
  -5.6091871E+00  -5.6091871E+00   7.5000000E+00   6.0729086E+04
  -4.8238125E+00  -5.6091871E+00   7.5000000E+00   6.0295566E+04
  -4.0384378E+00  -5.6091871E+00   7.5000000E+00   5.9795488E+04
  -3.2530625E+00  -5.6091871E+00   7.5000000E+00   5.9217809E+04
  -2.4676876E+00  -5.6091871E+00   7.5000000E+00   5.8559867E+04
  -1.6748750E+00  -5.6091871E+00   7.5000000E+00   5.7825340E+04
  -8.5231251E-01  -5.6091871E+00   7.5000000E+00   5.7014676E+04
   0.0000000E+00  -5.6091871E+00   7.5000000E+00   5.6172824E+04
   8.5231251E-01  -5.6091871E+00   7.5000000E+00   5.5378148E+04
   1.6748750E+00  -5.6091871E+00   7.5000000E+00   5.4689930E+04
   2.4676876E+00  -5.6091871E+00   7.5000000E+00   5.4098852E+04
   3.2530625E+00  -5.6091871E+00   7.5000000E+00   5.3603484E+04
   4.0384378E+00  -5.6091871E+00   7.5000000E+00   5.3210117E+04
   4.8238125E+00  -5.6091871E+00   7.5000000E+00   5.2907273E+04
   5.6091871E+00  -5.6091871E+00   7.5000000E+00   5.2675266E+04
   6.3945627E+00  -5.6091871E+00   7.5000000E+00   5.2497680E+04
   7.1799374E+00  -5.6091871E+00   7.5000000E+00   5.2364859E+04
   7.9653125E+00  -5.6091871E+00   7.5000000E+00   5.2269547E+04
   8.7506876E+00  -5.6091871E+00   7.5000000E+00   5.2208184E+04
   9.5360622E+00  -5.6091871E+00   7.5000000E+00   5.2181098E+04
   1.0338911E+01  -5.6091871E+00   7.5000000E+00   5.2190004E+04
  -1.0338911E+01  -4.8238125E+00   7.5000000E+00   6.2617195E+04
  -9.5360622E+00  -4.8238125E+00   7.5000000E+00   6.2432164E+04
  -8.7506876E+00  -4.8238125E+00   7.5000000E+00   6.2222848E+04
  -7.9653125E+00  -4.8238125E+00   7.5000000E+00   6.1986656E+04
  -7.1799374E+00  -4.8238125E+00   7.5000000E+00   6.1721723E+04
  -6.3945627E+00  -4.8238125E+00   7.5000000E+00   6.1422539E+04
  -5.6091871E+00  -4.8238125E+00   7.5000000E+00   6.1079090E+04
  -4.8238125E+00  -4.8238125E+00   7.5000000E+00   6.0675422E+04
  -4.0384378E+00  -4.8238125E+00   7.5000000E+00   6.0190008E+04
  -3.2530625E+00  -4.8238125E+00   7.5000000E+00   5.9601039E+04
  -2.4676876E+00  -4.8238125E+00   7.5000000E+00   5.8900805E+04
  -1.6748750E+00  -4.8238125E+00   7.5000000E+00   5.8066516E+04
  -8.5231251E-01  -4.8238125E+00   7.5000000E+00   5.7146816E+04
   0.0000000E+00  -4.8238125E+00   7.5000000E+00   5.6177812E+04
   8.5231251E-01  -4.8238125E+00   7.5000000E+00   5.5270875E+04
   1.6748750E+00  -4.8238125E+00   7.5000000E+00   5.4484293E+04
   2.4676876E+00  -4.8238125E+00   7.5000000E+00   5.3843547E+04
   3.2530625E+00  -4.8238125E+00   7.5000000E+00   5.3349727E+04
   4.0384378E+00  -4.8238125E+00   7.5000000E+00   5.2976000E+04
   4.8238125E+00  -4.8238125E+00   7.5000000E+00   5.2704672E+04
   5.6091871E+00  -4.8238125E+00   7.5000000E+00   5.2503305E+04
   6.3945627E+00  -4.8238125E+00   7.5000000E+00   5.2350062E+04
   7.1799374E+00  -4.8238125E+00   7.5000000E+00   5.2234266E+04
   7.9653125E+00  -4.8238125E+00   7.5000000E+00   5.2150906E+04
   8.7506876E+00  -4.8238125E+00   7.5000000E+00   5.2098480E+04
   9.5360622E+00  -4.8238125E+00   7.5000000E+00   5.2078621E+04
   1.0338911E+01  -4.8238125E+00   7.5000000E+00   5.2094332E+04
  -1.0338911E+01  -4.0384378E+00   7.5000000E+00   6.2756652E+04
  -9.5360622E+00  -4.0384378E+00   7.5000000E+00   6.2601102E+04
  -8.7506876E+00  -4.0384378E+00   7.5000000E+00   6.2424473E+04
  -7.9653125E+00  -4.0384378E+00   7.5000000E+00   6.2225176E+04
  -7.1799374E+00  -4.0384378E+00   7.5000000E+00   6.2001961E+04
  -6.3945627E+00  -4.0384378E+00   7.5000000E+00   6.1749629E+04
  -5.6091871E+00  -4.0384378E+00   7.5000000E+00   6.1457211E+04
  -4.8238125E+00  -4.0384378E+00   7.5000000E+00   6.1104266E+04
  -4.0384378E+00  -4.0384378E+00   7.5000000E+00   6.0657879E+04
  -3.2530625E+00  -4.0384378E+00   7.5000000E+00   6.0100703E+04
  -2.4676876E+00  -4.0384378E+00   7.5000000E+00   5.9368066E+04
  -1.6748750E+00  -4.0384378E+00   7.5000000E+00   0.0000000E+00
  -8.5231251E-01  -4.0384378E+00   7.5000000E+00   0.0000000E+00
   0.0000000E+00  -4.0384378E+00   7.5000000E+00   0.0000000E+00
   8.5231251E-01  -4.0384378E+00   7.5000000E+00   0.0000000E+00
   1.6748750E+00  -4.0384378E+00   7.5000000E+00   0.0000000E+00
   2.4676876E+00  -4.0384378E+00   7.5000000E+00   5.3425496E+04
   3.2530625E+00  -4.0384378E+00   7.5000000E+00   5.2985793E+04
   4.0384378E+00  -4.0384378E+00   7.5000000E+00   5.2680711E+04
   4.8238125E+00  -4.0384378E+00   7.5000000E+00   5.2473504E+04
   5.6091871E+00  -4.0384378E+00   7.5000000E+00   5.2318180E+04
   6.3945627E+00  -4.0384378E+00   7.5000000E+00   5.2196504E+04
   7.1799374E+00  -4.0384378E+00   7.5000000E+00   5.2101879E+04
   7.9653125E+00  -4.0384378E+00   7.5000000E+00   5.2033094E+04
   8.7506876E+00  -4.0384378E+00   7.5000000E+00   5.1991738E+04
   9.5360622E+00  -4.0384378E+00   7.5000000E+00   5.1980926E+04
   1.0338911E+01  -4.0384378E+00   7.5000000E+00   5.2004754E+04
  -1.0338911E+01  -3.2530625E+00   7.5000000E+00   6.2884352E+04
  -9.5360622E+00  -3.2530625E+00   7.5000000E+00   6.2756770E+04
  -8.7506876E+00  -3.2530625E+00   7.5000000E+00   6.2611824E+04
  -7.9653125E+00  -3.2530625E+00   7.5000000E+00   6.2449719E+04
  -7.1799374E+00  -3.2530625E+00   7.5000000E+00   6.2271121E+04
  -6.3945627E+00  -3.2530625E+00   7.5000000E+00   6.2073574E+04
  -5.6091871E+00  -3.2530625E+00   7.5000000E+00   6.1848797E+04
  -4.8238125E+00  -3.2530625E+00   7.5000000E+00   6.1576195E+04
  -4.0384378E+00  -3.2530625E+00   7.5000000E+00   6.1264113E+04
  -3.2530625E+00  -3.2530625E+00   7.5000000E+00   6.0721863E+04
  -2.4676876E+00  -3.2530625E+00   7.5000000E+00   0.0000000E+00
  -1.6748750E+00  -3.2530625E+00   7.5000000E+00   1.0000000E+00
  -8.5231251E-01  -3.2530625E+00   7.5000000E+00   1.0000000E+00
   0.0000000E+00  -3.2530625E+00   7.5000000E+00   1.0000000E+00
   8.5231251E-01  -3.2530625E+00   7.5000000E+00   1.0000000E+00
   1.6748750E+00  -3.2530625E+00   7.5000000E+00   1.0000000E+00
   2.4676876E+00  -3.2530625E+00   7.5000000E+00   0.0000000E+00
   3.2530625E+00  -3.2530625E+00   7.5000000E+00   5.2550102E+04
   4.0384378E+00  -3.2530625E+00   7.5000000E+00   5.2373227E+04
   4.8238125E+00  -3.2530625E+00   7.5000000E+00   5.2223539E+04
   5.6091871E+00  -3.2530625E+00   7.5000000E+00   5.2127098E+04
   6.3945627E+00  -3.2530625E+00   7.5000000E+00   5.2043320E+04
   7.1799374E+00  -3.2530625E+00   7.5000000E+00   5.1974074E+04
   7.9653125E+00  -3.2530625E+00   7.5000000E+00   5.1922945E+04
   8.7506876E+00  -3.2530625E+00   7.5000000E+00   5.1894555E+04
   9.5360622E+00  -3.2530625E+00   7.5000000E+00   5.1893844E+04
   1.0338911E+01  -3.2530625E+00   7.5000000E+00   5.1926211E+04
  -1.0338911E+01  -2.4676876E+00   7.5000000E+00   6.2992898E+04
  -9.5360622E+00  -2.4676876E+00   7.5000000E+00   6.2889441E+04
  -8.7506876E+00  -2.4676876E+00   7.5000000E+00   6.2772367E+04
  -7.9653125E+00  -2.4676876E+00   7.5000000E+00   6.2643965E+04
  -7.1799374E+00  -2.4676876E+00   7.5000000E+00   6.2507793E+04
  -6.3945627E+00  -2.4676876E+00   7.5000000E+00   6.2365855E+04
  -5.6091871E+00  -2.4676876E+00   7.5000000E+00   6.2217301E+04
  -4.8238125E+00  -2.4676876E+00   7.5000000E+00   6.2070328E+04
  -4.0384378E+00  -2.4676876E+00   7.5000000E+00   6.1886977E+04
  -3.2530625E+00  -2.4676876E+00   7.5000000E+00   0.0000000E+00
  -2.4676876E+00  -2.4676876E+00   7.5000000E+00   1.0000000E+00
  -1.6748750E+00  -2.4676876E+00   7.5000000E+00   1.0000000E+00
  -8.5231251E-01  -2.4676876E+00   7.5000000E+00   1.0000000E+00
   0.0000000E+00  -2.4676876E+00   7.5000000E+00   1.0000000E+00
   8.5231251E-01  -2.4676876E+00   7.5000000E+00   1.0000000E+00
   1.6748750E+00  -2.4676876E+00   7.5000000E+00   1.0000000E+00
   2.4676876E+00  -2.4676876E+00   7.5000000E+00   1.0000000E+00
   3.2530625E+00  -2.4676876E+00   7.5000000E+00   0.0000000E+00
   4.0384378E+00  -2.4676876E+00   7.5000000E+00   5.2079688E+04
   4.8238125E+00  -2.4676876E+00   7.5000000E+00   5.1991285E+04
   5.6091871E+00  -2.4676876E+00   7.5000000E+00   5.1945332E+04
   6.3945627E+00  -2.4676876E+00   7.5000000E+00   5.1902812E+04
   7.1799374E+00  -2.4676876E+00   7.5000000E+00   5.1860797E+04
   7.9653125E+00  -2.4676876E+00   7.5000000E+00   5.1828328E+04
   8.7506876E+00  -2.4676876E+00   7.5000000E+00   5.1813234E+04
   9.5360622E+00  -2.4676876E+00   7.5000000E+00   5.1822469E+04
   1.0338911E+01  -2.4676876E+00   7.5000000E+00   5.1862883E+04
  -1.0338911E+01  -1.6748750E+00   7.5000000E+00   6.3076539E+04
  -9.5360622E+00  -1.6748750E+00   7.5000000E+00   6.2991852E+04
  -8.7506876E+00  -1.6748750E+00   7.5000000E+00   6.2896484E+04
  -7.9653125E+00  -1.6748750E+00   7.5000000E+00   6.2794547E+04
  -7.1799374E+00  -1.6748750E+00   7.5000000E+00   6.2692316E+04
  -6.3945627E+00  -1.6748750E+00   7.5000000E+00   6.2595945E+04
  -5.6091871E+00  -1.6748750E+00   7.5000000E+00   6.2511965E+04
  -4.8238125E+00  -1.6748750E+00   7.5000000E+00   6.2492711E+04
  -4.0384378E+00  -1.6748750E+00   7.5000000E+00   0.0000000E+00
  -3.2530625E+00  -1.6748750E+00   7.5000000E+00   1.0000000E+00
  -2.4676876E+00  -1.6748750E+00   7.5000000E+00   1.0000000E+00
  -1.6748750E+00  -1.6748750E+00   7.5000000E+00   1.0000000E+00
  -8.5231251E-01  -1.6748750E+00   7.5000000E+00   1.0000000E+00
   0.0000000E+00  -1.6748750E+00   7.5000000E+00   1.0000000E+00
   8.5231251E-01  -1.6748750E+00   7.5000000E+00   1.0000000E+00
   1.6748750E+00  -1.6748750E+00   7.5000000E+00   1.0000000E+00
   2.4676876E+00  -1.6748750E+00   7.5000000E+00   1.0000000E+00
   3.2530625E+00  -1.6748750E+00   7.5000000E+00   1.0000000E+00
   4.0384378E+00  -1.6748750E+00   7.5000000E+00   0.0000000E+00
   4.8238125E+00  -1.6748750E+00   7.5000000E+00   5.1812055E+04
   5.6091871E+00  -1.6748750E+00   7.5000000E+00   5.1793445E+04
   6.3945627E+00  -1.6748750E+00   7.5000000E+00   5.1788066E+04
   7.1799374E+00  -1.6748750E+00   7.5000000E+00   5.1771188E+04
   7.9653125E+00  -1.6748750E+00   7.5000000E+00   5.1755719E+04
   8.7506876E+00  -1.6748750E+00   7.5000000E+00   5.1752445E+04
   9.5360622E+00  -1.6748750E+00   7.5000000E+00   5.1770211E+04
